date,close,volume,open,high,low
6/8/15,80.67,16882270,81.82,82,80.13
6/5/15,82.14,16087280,81.87,82.46,81.51
6/4/15,82.05,20825910,82.14,82.95,81.51
6/3/15,82.44,31633300,81.35,82.53,81.25
6/2/15,80.445,18900690,79.76,81.35,79.56
6/1/15,80.29,18106110,79.3,80.38,78.66
5/29/15,79.19,16111570,79.95,80.07,78.88
5/28/15,80.145,11974610,80.25,81.0745,80
5/27/15,80.55,14132160,79.6,80.66,79.43
5/26/15,79.335,16271510,80.43,80.6,79.08
5/22/15,80.54,19547070,80.35,81.31,80.25
5/21/15,80.48,13376150,80.19,80.92,80.08
5/20/15,80.55,23024330,80.47,81.1,79.46
5/19/15,80.63,17943450,81.25,81.69,80.55
5/18/15,80.88,21560230,80.33,81.38,80.23
5/15/15,80.42,27029540,81.41,81.52,80.18
5/14/15,81.37,49376110,78.94,81.845,78.67
5/13/15,78.44,21485710,77.72,78.53,77.65
5/12/15,77.46,21249920,77.87,77.89,76.79
5/11/15,78.01,18826100,78.48,79.03,77.93
5/8/15,78.51,19921440,79.1,79.23,78.03
5/7/15,78.425,19727740,78,78.94,77.56
5/6/15,78.1,28610160,77.97,78.81,77.05
5/5/15,77.56,22243130,78.55,78.8,77.22
5/4/15,78.81,14664320,79.33,79.69,78.6301
5/1/15,78.99,22811310,79.24,79.76,78.11
4/30/15,78.77,28924470,80.01,80.96,78.32
4/29/15,80.465,26400340,80.01,81.39,79.52
4/28/15,80.68,23724520,81.83,81.9,80.23
4/27/15,81.91,25401050,81.87,82.93,81.63
4/24/15,81.53,29617390,82.77,82.94,81.48
4/23/15,82.41,73607220,84.1,85.59,82.41
4/22/15,84.63,43286780,84.32,84.74,83.65
4/21/15,83.62,26824310,84,84.49,83.54
4/20/15,83.09,28700450,81.54,83.15,81.24
4/17/15,80.775,24156000,81.48,82.11,80.37
4/16/15,82.31,13678800,82.47,83.07,82.15
4/15/15,82.705,22358670,83.55,83.66,82.27
4/14/15,83.515,19612620,83.17,83.69,82.44
4/13/15,83.01,26868830,81.93,83.94,81.92
4/10/15,82.04,12501090,82.21,82.61,81.91
4/9/15,82.17,15902970,82.5,82.8,81.71
4/8/15,82.275,18936170,82.63,83.1,81.84
4/7/15,82.32,17442950,82.65,83.42,82.22
4/6/15,82.44,19008980,80.8,82.81,80.8
4/2/15,81.555,19631440,82.25,82.56,81.44
4/1/15,81.665,22028080,82.5,82.72,80.87
3/31/15,82.215,19705200,82.9,83.5,82.21
3/30/15,83.195,24506180,83.81,84.34,82.41
3/27/15,83.3,18313110,83.38,83.95,82.88
3/26/15,83.01,32754510,82.72,83.77,82.14
3/25/15,82.92,37348640,85.5,85.52,82.92
3/24/15,85.31,32507390,84.71,86.0699,84.52
3/23/15,84.43,27291310,83.92,84.96,83.3
3/20/15,83.8,44405260,83.39,84.6,83.07
3/19/15,82.75,42047570,81.12,83,81
3/18/15,80.91,36732660,79.25,81.24,79.17
3/17/15,79.365,22105760,78.36,79.78,78.34
3/16/15,78.07,19289450,77.96,78.12,77.36
3/13/15,78.05,18481750,78.6,79.38,77.68
3/12/15,78.93,16069270,78.1,79.05,77.91
3/11/15,77.57,20141490,77.8,78.43,77.26
3/10/15,77.55,22965310,78.5,79.26,77.55
3/9/15,79.44,18908230,79.68,79.91,78.63
3/6/15,80.005,24457940,80.9,81.33,79.83
3/5/15,81.21,27792840,81.23,81.99,81.05
3/4/15,80.895,28057010,79.3,81.15,78.85
3/3/15,79.6,18602170,79.61,79.7,78.52
3/2/15,79.75,21645890,79,79.855,78.52
2/27/15,78.97,30705140,80.68,81.23,78.62
2/26/15,80.41,30980750,79.88,81.37,79.72
2/25/15,79.56,25546020,78.5,80.2,78.5
2/24/15,78.45,18871220,78.5,79.48,78.1
2/23/15,78.84,24105020,79.96,80.19,78.38
2/20/15,79.895,36904680,79.55,80.34,79.2
2/19/15,79.42,45778750,76.986,79.84,76.95
2/18/15,76.71,22410540,75.94,76.9,75.45
