Date,Open,High,Low,Close,Volume
5-Jun-17,184.24,184.86,182.54,184.51,716844
2-Jun-17,185.72,186.46,184.17,184.77,758281
1-Jun-17,183.32,184.69,182.39,184.69,1044144
31-May-17,180.90,182.95,180.52,182.75,1577655
30-May-17,180.03,181.29,179.49,180.51,1416527
26-May-17,179.60,181.49,179.49,180.93,582957
25-May-17,180.02,181.92,178.49,180.14,1606926
24-May-17,180.81,180.81,177.26,178.83,2663322
23-May-17,184.69,186.06,180.16,180.86,2984052
22-May-17,183.00,184.73,182.79,184.14,1213024
19-May-17,181.45,184.24,181.06,182.94,1043701
18-May-17,180.89,181.28,178.99,180.84,1262292
17-May-17,181.36,182.87,180.61,180.68,1087567
16-May-17,182.70,183.86,181.52,182.21,2515123
15-May-17,178.60,180.35,178.29,180.28,1195021
12-May-17,178.13,178.87,177.70,178.57,606988
11-May-17,177.79,178.52,176.93,178.29,1043588
10-May-17,178.14,178.14,177.08,177.57,937251
9-May-17,179.43,179.52,177.45,177.77,1126923
8-May-17,178.60,179.85,177.23,179.52,1149372
5-May-17,177.95,178.66,176.22,178.51,1224644
4-May-17,173.74,177.52,173.74,177.20,1338017
3-May-17,174.71,174.71,172.51,173.74,853608
2-May-17,172.82,175.55,172.46,174.58,1520950
1-May-17,173.00,173.19,171.84,172.07,538764
28-Apr-17,171.00,172.73,170.35,172.54,1083651
27-Apr-17,171.51,172.17,170.59,171.06,1088428
26-Apr-17,172.82,173.31,169.70,170.48,1978442
25-Apr-17,173.00,173.61,172.52,172.54,1410685
24-Apr-17,172.87,173.52,172.55,173.03,1074217
21-Apr-17,172.47,172.88,171.37,172.09,992752
20-Apr-17,172.05,173.17,171.44,172.95,966392
19-Apr-17,172.28,173.15,171.45,171.94,1030433
18-Apr-17,170.00,172.44,169.82,172.21,1231554
17-Apr-17,170.86,171.10,168.71,170.12,1342628
13-Apr-17,169.90,170.18,168.44,168.95,1358819
12-Apr-17,169.88,170.46,169.27,169.96,1235281
11-Apr-17,171.23,171.87,169.63,170.35,1030780
10-Apr-17,170.74,171.80,169.71,171.27,1453419
7-Apr-17,172.00,174.90,170.29,170.37,2584891
6-Apr-17,169.40,175.43,169.31,171.77,5960213
5-Apr-17,161.75,163.20,160.76,161.40,1858855
4-Apr-17,161.71,162.07,160.53,161.51,1205428
3-Apr-17,162.07,162.46,160.72,161.66,1283095
31-Mar-17,162.38,163.41,161.62,162.07,1229639
30-Mar-17,163.75,163.89,162.18,162.44,1029018
29-Mar-17,162.14,163.76,161.66,163.69,820854
28-Mar-17,161.46,163.02,160.96,162.43,1225946
27-Mar-17,163.40,163.98,162.54,163.68,1288911
24-Mar-17,162.82,164.34,162.68,164.06,1151617
23-Mar-17,163.49,164.04,162.17,162.72,1056544
22-Mar-17,164.48,165.30,163.22,164.20,920732
21-Mar-17,163.59,165.88,163.09,164.61,2345695
20-Mar-17,161.81,162.78,161.32,162.55,814804
17-Mar-17,162.77,162.92,161.34,161.75,2301041
16-Mar-17,161.91,162.57,161.28,162.04,1044814
15-Mar-17,159.28,162.34,159.28,162.12,1773644
14-Mar-17,157.95,159.33,157.51,159.12,1030240
13-Mar-17,156.61,158.45,156.16,158.39,1251398
10-Mar-17,156.64,157.57,156.20,157.56,999903
9-Mar-17,156.72,156.75,155.11,155.79,989988
8-Mar-17,156.45,156.94,155.36,156.38,1416774
7-Mar-17,157.50,158.37,156.45,157.21,1460672
6-Mar-17,158.70,159.14,157.51,157.80,1382516
3-Mar-17,158.32,158.96,157.90,158.76,1366772
2-Mar-17,159.60,159.60,158.05,158.43,962092
1-Mar-17,160.09,160.65,158.97,159.61,1523823
28-Feb-17,157.86,159.47,157.31,158.81,1528567
27-Feb-17,158.07,158.57,156.70,157.80,1918715
24-Feb-17,154.06,160.58,153.75,158.85,4422453
23-Feb-17,160.73,162.48,153.28,153.60,3591883
22-Feb-17,159.39,160.57,158.62,160.20,1161143
21-Feb-17,160.66,161.09,159.33,160.09,2186330
17-Feb-17,158.15,161.78,157.27,161.32,2435208
16-Feb-17,156.67,158.69,156.16,158.51,2291840
15-Feb-17,155.52,156.31,155.06,156.21,941395
14-Feb-17,155.11,156.70,154.71,155.89,1160187
13-Feb-17,155.36,155.82,154.00,155.49,1969192
10-Feb-17,155.12,155.91,154.04,155.45,1555989
9-Feb-17,153.98,156.43,153.40,155.73,2347769
8-Feb-17,152.01,154.82,152.01,154.58,2274940
7-Feb-17,150.20,152.33,150.20,152.00,1116502
6-Feb-17,148.88,150.12,148.38,149.77,940231
3-Feb-17,149.90,150.18,148.77,149.07,1671462
2-Feb-17,150.50,151.19,149.00,149.27,1290696
1-Feb-17,151.76,151.93,148.73,149.85,1700768
31-Jan-17,148.00,150.05,147.92,149.76,1793903
30-Jan-17,149.36,149.36,146.99,148.34,1566279
27-Jan-17,149.10,150.00,148.00,148.92,2712809
26-Jan-17,153.78,154.61,149.80,149.97,2790487
25-Jan-17,153.38,154.36,152.70,154.09,2178003
24-Jan-17,151.29,153.37,150.59,153.05,1899522
23-Jan-17,150.10,153.66,150.05,151.55,2470165
20-Jan-17,149.54,150.34,148.32,150.08,1973760
19-Jan-17,150.93,150.93,149.08,149.59,1560563
18-Jan-17,153.65,154.19,150.34,150.48,2263148
17-Jan-17,151.29,156.75,151.29,153.73,3708594
13-Jan-17,147.71,149.69,147.35,149.28,1721698
12-Jan-17,148.50,148.50,146.71,147.53,1973774
11-Jan-17,149.00,150.15,148.42,149.00,1836206
10-Jan-17,150.00,150.27,149.08,149.24,2152805
9-Jan-17,150.00,150.90,149.10,150.27,2129903
6-Jan-17,146.99,150.07,146.40,149.44,4441941
5-Jan-17,150.55,151.35,144.00,146.75,10511832
4-Jan-17,157.15,158.35,156.26,157.99,2972285
3-Jan-17,155.01,155.31,153.31,154.75,1991448
30-Dec-16,153.68,154.12,152.88,153.31,1145241
29-Dec-16,152.74,153.92,152.64,153.74,947624
28-Dec-16,151.20,152.58,150.57,152.39,1019783
27-Dec-16,151.00,151.74,150.58,151.14,757397
23-Dec-16,149.30,151.44,149.00,150.79,1247279
22-Dec-16,150.25,150.67,147.25,148.74,2416130
21-Dec-16,151.55,152.95,150.20,151.71,1274371
20-Dec-16,156.70,156.76,150.16,150.45,3201269
19-Dec-16,157.72,158.32,156.62,156.77,1580666
16-Dec-16,156.91,158.18,156.66,157.77,2441245
15-Dec-16,155.00,156.90,154.82,156.24,1225722
14-Dec-16,155.89,157.59,154.90,155.59,1669278
13-Dec-16,153.82,155.58,153.50,155.21,1376248
12-Dec-16,152.83,154.26,152.58,153.41,1097017
9-Dec-16,150.97,153.62,150.97,152.82,1575610
8-Dec-16,148.66,151.54,148.53,151.09,1262582
7-Dec-16,148.25,150.58,147.61,149.90,1650793
6-Dec-16,148.50,149.52,147.30,147.98,1573258
5-Dec-16,146.18,149.09,146.18,148.88,2010703
2-Dec-16,144.90,148.64,144.00,146.02,2641481
1-Dec-16,150.32,150.85,145.01,145.34,3604043
30-Nov-16,155.84,155.91,150.91,151.14,3313698
29-Nov-16,156.08,156.97,155.48,155.80,1338192
28-Nov-16,155.99,157.16,155.91,156.27,980892
25-Nov-16,154.55,156.52,154.00,156.42,593988
23-Nov-16,156.17,156.96,153.94,154.57,1300159
22-Nov-16,157.75,158.19,155.22,156.51,1430404
21-Nov-16,156.64,158.00,155.85,157.39,1742210
18-Nov-16,154.74,155.74,154.05,155.16,1875599
17-Nov-16,154.03,155.25,153.45,154.80,1516804
16-Nov-16,151.69,154.75,151.69,153.34,2000893
15-Nov-16,148.60,153.86,148.19,152.43,3453096
14-Nov-16,151.80,153.00,147.44,147.94,3434932
11-Nov-16,151.02,153.05,149.57,152.39,2771851
10-Nov-16,154.18,155.15,146.90,152.87,5944683
9-Nov-16,152.84,157.37,150.78,153.91,7633921
8-Nov-16,165.56,167.86,164.96,166.55,1466139
7-Nov-16,162.34,166.02,161.72,165.93,1937264
4-Nov-16,159.67,161.02,157.91,159.59,1634274
3-Nov-16,164.13,164.13,159.65,160.07,1781820
2-Nov-16,163.38,164.42,163.22,163.70,1364110
1-Nov-16,166.90,167.70,162.87,163.45,1566918
31-Oct-16,166.61,168.50,166.17,167.12,931383
28-Oct-16,165.73,167.62,165.34,166.02,2020990
27-Oct-16,167.13,167.59,165.60,165.63,585786
26-Oct-16,167.79,167.99,166.04,166.51,853998
25-Oct-16,169.07,169.09,167.97,168.14,834899
24-Oct-16,168.05,170.10,167.82,169.57,1039052
21-Oct-16,167.49,167.53,165.59,167.41,951332
20-Oct-16,168.16,168.16,166.45,166.97,1080427
19-Oct-16,167.30,167.83,166.13,167.35,991869
18-Oct-16,167.89,168.65,167.16,167.20,688955
17-Oct-16,170.00,170.40,166.69,167.13,1517220
14-Oct-16,169.27,169.93,168.39,169.46,890942
13-Oct-16,169.04,169.61,168.28,168.94,993402
12-Oct-16,169.71,170.95,169.27,170.00,849501
11-Oct-16,171.06,171.16,168.24,169.71,1199964
10-Oct-16,169.80,171.82,169.80,171.24,1309689
7-Oct-16,171.55,171.93,167.70,168.84,1751101
6-Oct-16,169.00,171.77,168.22,171.03,2157718
5-Oct-16,172.93,173.55,167.88,168.60,4498620
4-Oct-16,165.83,166.88,165.10,165.85,1502442
3-Oct-16,166.45,166.46,164.79,165.51,1240390
30-Sep-16,164.69,168.68,163.12,166.49,1659720
29-Sep-16,164.88,164.96,163.10,163.67,1001970
28-Sep-16,164.81,165.78,163.13,165.30,982482
27-Sep-16,165.69,166.92,165.08,165.96,978736
26-Sep-16,166.00,166.91,165.51,165.58,911886
23-Sep-16,165.76,167.32,165.04,166.63,711400
22-Sep-16,166.13,167.03,165.51,166.02,1063653
21-Sep-16,164.15,165.99,163.23,165.79,1050041
20-Sep-16,163.77,164.17,162.85,162.85,794180
19-Sep-16,164.64,165.35,162.24,162.68,1320872
16-Sep-16,165.15,165.99,162.52,164.61,1744897
15-Sep-16,163.00,166.94,163.00,166.47,1361118
14-Sep-16,161.81,163.15,161.39,162.62,822338
13-Sep-16,164.60,164.86,160.51,161.31,1545989
12-Sep-16,162.35,165.05,162.35,164.87,1013787
9-Sep-16,164.34,165.21,162.35,162.35,1282418
8-Sep-16,166.00,166.42,164.12,165.55,1073811
7-Sep-16,166.23,167.00,164.84,165.99,744267
6-Sep-16,167.00,167.49,166.30,166.85,790746
2-Sep-16,166.12,167.89,165.68,167.00,546625
1-Sep-16,163.87,165.13,163.87,164.80,623289
31-Aug-16,165.92,165.92,163.51,164.05,1247877
30-Aug-16,166.06,167.20,165.03,166.15,855884
29-Aug-16,165.88,166.93,165.74,166.80,674410
26-Aug-16,166.85,168.68,165.32,165.59,806105
25-Aug-16,166.65,167.58,166.00,166.69,868908
24-Aug-16,166.04,167.00,166.00,166.61,694496
