Date,Open,High,Low,Close,Volume
24-May-17,165.90,165.90,164.55,164.93,2628386
23-May-17,165.40,165.77,164.87,165.48,3352163
22-May-17,164.80,165.48,163.94,165.13,4350808
19-May-17,161.86,164.08,161.58,163.24,4164932
18-May-17,161.50,162.62,160.93,161.62,3645610
17-May-17,162.44,162.86,161.18,161.26,4797434
16-May-17,164.10,164.29,163.25,163.61,2434915
15-May-17,163.81,164.08,163.26,163.80,2959049
12-May-17,163.06,163.49,162.47,163.32,3592274
11-May-17,163.58,163.77,162.39,163.27,3285904
10-May-17,163.36,163.88,163.03,163.72,3237362
9-May-17,165.17,165.24,163.00,163.46,3840717
8-May-17,166.50,166.60,164.10,165.02,5163917
5-May-17,167.12,167.14,165.88,166.55,3578534
4-May-17,167.64,168.04,166.22,166.34,3643542
3-May-17,165.70,167.08,165.50,166.73,2982169
2-May-17,165.90,166.33,165.16,166.05,2781230
1-May-17,165.80,166.32,165.35,165.44,3135353
28-Apr-17,166.28,166.55,164.68,165.21,3045003
27-Apr-17,167.65,167.81,165.50,166.55,4290201
26-Apr-17,167.50,168.95,167.25,167.63,4084301
25-Apr-17,166.92,167.96,166.60,167.53,4268529
24-Apr-17,165.70,165.99,164.40,165.78,4135474
21-Apr-17,164.40,164.95,163.34,163.41,5122410
20-Apr-17,163.29,165.24,163.04,164.98,3729159
19-Apr-17,164.10,164.49,162.28,162.76,3932873
18-Apr-17,163.87,164.23,163.09,163.69,2985842
17-Apr-17,163.61,164.63,162.67,164.35,3414133
13-Apr-17,164.98,165.28,162.87,162.90,3655089
12-Apr-17,165.07,165.48,164.66,165.11,3419655
11-Apr-17,165.80,166.22,164.85,165.70,3488171
10-Apr-17,166.20,167.00,165.98,166.35,3015946
7-Apr-17,165.62,166.89,165.48,166.17,2594128
6-Apr-17,165.64,167.00,165.02,166.47,3892319
5-Apr-17,167.45,168.23,165.67,165.83,5231101
4-Apr-17,166.61,167.00,166.14,166.86,2853044
3-Apr-17,166.72,167.00,165.32,166.87,3986871
31-Mar-17,167.41,167.60,166.34,166.68,3564732
30-Mar-17,166.30,167.69,166.00,167.36,3393679
29-Mar-17,168.00,168.30,166.44,166.59,4776445
28-Mar-17,167.28,168.61,166.36,168.31,4598039
27-Mar-17,166.89,167.51,165.80,167.44,4884740
24-Mar-17,170.45,170.45,168.02,168.66,4131882
23-Mar-17,169.66,171.36,169.21,169.89,3142944
22-Mar-17,169.27,170.04,168.02,169.30,3257041
21-Mar-17,172.16,172.44,169.03,169.47,4973857
20-Mar-17,172.30,172.87,171.60,172.07,3340655
17-Mar-17,173.89,173.89,172.32,172.82,6710690
16-Mar-17,175.15,175.43,173.70,174.08,3119576
15-Mar-17,174.98,175.08,173.77,174.67,3928488
14-Mar-17,175.22,175.43,174.23,174.73,2972477
13-Mar-17,175.29,175.60,174.69,175.39,3333468
10-Mar-17,176.00,176.14,174.45,174.98,3789669
9-Mar-17,175.70,175.85,174.82,175.37,2955841
8-Mar-17,175.89,176.00,174.80,174.97,3334427
7-Mar-17,175.58,175.76,174.90,175.30,2645385
6-Mar-17,175.44,175.88,174.51,175.40,3379090
3-Mar-17,175.97,176.46,175.04,175.68,3572889
2-Mar-17,177.86,177.86,175.48,175.89,4154760
1-Mar-17,173.70,177.41,173.70,177.28,7137648
28-Feb-17,170.90,172.20,170.51,171.42,6464455
27-Feb-17,170.90,171.20,170.32,170.63,3738606
24-Feb-17,169.50,170.28,169.22,170.22,4023408
23-Feb-17,169.96,170.16,169.11,170.15,3377140
22-Feb-17,168.92,169.70,168.33,169.61,3299350
21-Feb-17,168.92,169.65,168.47,168.92,4416873
17-Feb-17,167.56,168.70,166.71,168.57,3716900
16-Feb-17,167.28,167.80,166.10,167.74,3152206
15-Feb-17,167.21,167.34,166.12,167.28,4349610
14-Feb-17,165.85,167.00,165.17,166.95,3057943
13-Feb-17,164.71,166.24,164.44,165.85,2958849
10-Feb-17,164.59,164.68,163.60,164.01,3066201
9-Feb-17,163.43,164.42,162.82,164.04,2878311
8-Feb-17,162.90,163.13,162.15,162.87,2247143
7-Feb-17,163.62,163.85,162.58,162.93,2446760
6-Feb-17,163.88,163.93,163.04,163.42,2798291
3-Feb-17,164.00,164.19,162.52,163.94,3352667
2-Feb-17,163.31,163.31,162.27,163.00,3041976
1-Feb-17,164.75,165.20,163.30,163.61,2906881
31-Jan-17,164.64,165.06,163.08,164.14,3099569
30-Jan-17,164.20,164.91,163.22,164.80,3194354
27-Jan-17,164.93,165.30,163.46,164.40,2520335
26-Jan-17,164.88,165.03,164.08,164.92,3132402
25-Jan-17,162.00,164.63,161.39,164.25,4499965
24-Jan-17,159.26,161.09,158.77,160.72,4012503
23-Jan-17,160.19,160.28,158.61,158.81,3434296
20-Jan-17,160.21,160.78,159.58,160.21,4176128
19-Jan-17,160.82,161.12,159.11,159.41,3172804
18-Jan-17,160.04,160.86,159.43,160.49,3074731
17-Jan-17,161.96,162.00,159.30,159.64,4712846
13-Jan-17,161.81,163.13,161.51,161.90,3081644
12-Jan-17,162.00,162.14,160.33,161.41,3229377
11-Jan-17,161.54,162.45,161.03,162.23,3305859
10-Jan-17,162.00,162.74,161.41,161.47,2671259
9-Jan-17,163.04,163.25,162.02,162.02,3564674
6-Jan-17,163.44,163.80,162.64,163.41,2697027
5-Jan-17,164.06,164.14,162.18,163.30,2982464
4-Jan-17,164.45,164.57,163.00,164.08,3568919
3-Jan-17,164.34,164.71,162.44,163.83,4090967
30-Dec-16,163.16,164.03,162.62,162.98,4041440
29-Dec-16,163.93,164.47,163.01,163.05,2545291
28-Dec-16,165.45,165.64,163.56,163.75,2626808
27-Dec-16,165.51,165.82,164.78,164.95,2133794
23-Dec-16,166.26,166.44,164.77,165.32,2043071
22-Dec-16,165.77,166.12,164.89,166.03,2511595
21-Dec-16,166.40,166.67,165.55,165.95,2480663
20-Dec-16,166.15,166.42,165.40,166.36,3103082
19-Dec-16,165.19,165.65,164.48,165.35,2972529
16-Dec-16,166.14,166.15,164.33,164.76,7046167
15-Dec-16,165.50,167.02,164.80,165.73,3985542
14-Dec-16,166.59,167.25,164.54,165.06,4537373
13-Dec-16,166.49,166.99,165.40,166.62,4359110
12-Dec-16,164.65,166.64,164.35,166.12,6759723
9-Dec-16,164.28,165.16,163.07,164.86,3887883
8-Dec-16,164.98,165.95,163.52,164.11,4902518
7-Dec-16,161.94,164.69,161.40,164.69,6043172
6-Dec-16,160.57,161.55,159.93,161.34,3543553
5-Dec-16,160.25,160.68,159.27,160.21,4870428
2-Dec-16,160.05,160.12,158.70,159.39,3854366
1-Dec-16,157.58,160.24,157.51,160.12,4578619
30-Nov-16,158.42,158.89,157.42,157.44,5145568
29-Nov-16,157.51,157.98,156.82,157.68,2973271
28-Nov-16,157.90,158.49,156.89,156.97,4204282
25-Nov-16,158.63,158.63,157.60,158.18,1777189
23-Nov-16,158.66,159.00,157.28,158.11,3056491
22-Nov-16,159.01,159.09,157.83,158.66,3143256
21-Nov-16,158.10,158.71,157.42,158.71,2847352
18-Nov-16,158.35,158.48,157.17,157.75,3383264
17-Nov-16,156.81,158.64,156.30,158.39,3705695
16-Nov-16,157.02,157.59,156.02,157.08,4468911
15-Nov-16,157.61,157.82,156.09,157.46,4780061
14-Nov-16,157.48,158.16,156.53,157.93,5520443
11-Nov-16,155.30,157.28,155.15,156.92,4514407
10-Nov-16,152.00,156.61,151.68,156.06,8142789
9-Nov-16,146.10,151.64,145.10,151.28,8687802
8-Nov-16,146.89,148.14,146.40,147.79,3636039
7-Nov-16,144.71,147.17,144.30,146.91,5236007
4-Nov-16,143.45,143.80,142.35,142.95,3493290
3-Nov-16,143.25,144.45,143.20,143.64,2691835
2-Nov-16,143.18,143.86,142.91,143.19,3178519
1-Nov-16,144.68,144.86,143.11,143.63,3339391
31-Oct-16,144.30,144.69,144.00,144.30,3229545
28-Oct-16,144.84,145.29,142.90,144.00,2789915
27-Oct-16,144.19,144.78,143.87,144.45,2914800
26-Oct-16,143.38,144.46,143.12,143.94,2769667
25-Oct-16,143.70,144.16,143.21,143.42,2350118
24-Oct-16,144.09,144.89,143.68,143.83,2223780
21-Oct-16,143.54,143.95,142.80,143.60,3075401
20-Oct-16,144.62,145.43,144.19,144.49,2504989
19-Oct-16,144.87,145.71,144.48,144.86,2309724
18-Oct-16,144.65,145.09,144.13,144.30,2378509
17-Oct-16,144.50,144.76,143.37,143.80,2552831
14-Oct-16,143.91,144.89,143.58,144.18,2932812
13-Oct-16,143.79,144.05,141.92,143.22,4657604
12-Oct-16,143.86,145.29,143.86,144.91,2558082
11-Oct-16,145.13,145.14,143.53,143.95,2723046
10-Oct-16,145.05,145.68,144.98,145.20,1884076
7-Oct-16,143.93,144.94,143.78,144.52,3093774
6-Oct-16,144.00,144.10,143.30,143.87,2280020
5-Oct-16,143.65,144.30,143.21,144.15,2998844
4-Oct-16,143.74,144.20,142.80,143.17,3058918
3-Oct-16,144.27,144.31,143.21,143.76,3493795
30-Sep-16,144.27,145.38,144.27,144.47,4416543
29-Sep-16,145.18,145.52,143.36,143.59,3313833
28-Sep-16,145.28,145.42,144.03,145.28,3246479
27-Sep-16,144.28,145.38,144.01,145.34,2934596
26-Sep-16,144.52,144.96,144.00,144.18,2863732
23-Sep-16,146.32,146.49,145.00,145.00,3697765
22-Sep-16,146.75,147.09,146.13,146.53,2770914
21-Sep-16,145.65,146.49,144.98,146.46,3768915
20-Sep-16,145.98,145.98,144.76,144.92,2366980
19-Sep-16,145.34,146.19,144.93,145.24,3031827
16-Sep-16,146.11,146.23,144.68,145.01,11133658
15-Sep-16,146.00,147.08,145.47,146.66,3300340
14-Sep-16,146.02,146.91,145.33,145.78,3097253
13-Sep-16,147.95,148.13,145.55,146.23,5505863
12-Sep-16,146.37,149.39,145.94,148.97,4323777
9-Sep-16,149.10,149.59,146.56,146.62,4342691
8-Sep-16,149.60,150.10,149.30,149.78,2963446
7-Sep-16,150.00,150.49,149.34,149.58,2437112
6-Sep-16,150.54,150.98,149.31,150.43,4460828
2-Sep-16,150.69,151.05,149.97,150.72,2258232
1-Sep-16,150.70,151.00,148.82,150.35,3020843
31-Aug-16,150.00,150.90,148.66,150.49,5338727
30-Aug-16,149.25,150.24,149.22,150.23,2832865
29-Aug-16,148.23,149.68,148.00,149.30,2726556
26-Aug-16,148.65,149.23,147.22,147.91,2872802
25-Aug-16,148.24,148.71,148.11,148.64,2449708
24-Aug-16,148.50,148.84,148.13,148.41,2269407
