Date,Open,High,Low,Close,Volume
30-May-17,64.47,64.77,64.30,64.49,6979904
26-May-17,64.37,64.75,64.31,64.50,4021883
25-May-17,64.50,64.83,64.21,64.56,5659024
24-May-17,64.73,64.79,64.23,64.31,5993126
23-May-17,64.36,64.80,64.30,64.69,5094633
22-May-17,64.24,64.64,64.12,64.36,7162917
19-May-17,64.38,64.80,64.08,64.23,8429358
18-May-17,64.45,64.67,63.88,64.43,7925979
17-May-17,65.37,65.62,64.46,64.51,8976053
16-May-17,65.74,66.03,65.48,65.72,5960979
15-May-17,66.08,66.17,65.73,65.95,6202813
12-May-17,66.87,66.90,65.74,66.06,8091201
11-May-17,66.77,66.84,66.06,66.71,8055549
10-May-17,67.69,67.80,66.71,66.92,7190500
9-May-17,67.22,67.75,67.10,67.61,5557392
8-May-17,67.78,67.82,67.08,67.21,7126917
5-May-17,68.10,68.45,67.51,67.80,5788814
4-May-17,67.42,68.57,67.33,68.08,8702934
3-May-17,67.11,67.58,66.27,67.21,13591221
2-May-17,68.29,69.16,68.16,68.59,12987185
1-May-17,68.54,68.81,68.05,68.11,5372585
28-Apr-17,68.83,68.96,68.24,68.55,6257542
27-Apr-17,68.17,68.76,68.05,68.58,6734653
26-Apr-17,67.41,68.60,67.27,68.22,15156261
25-Apr-17,66.60,67.53,66.56,67.12,9007022
24-Apr-17,66.49,66.49,65.71,66.25,9117141
21-Apr-17,66.54,66.68,65.75,65.93,7241809
20-Apr-17,66.36,66.67,66.16,66.50,6380448
19-Apr-17,66.19,66.40,65.89,66.28,5343052
18-Apr-17,66.59,66.87,65.70,66.06,7358074
17-Apr-17,66.81,67.15,66.60,66.70,5684319
13-Apr-17,66.18,66.82,66.09,66.51,6098366
12-Apr-17,66.33,66.37,65.79,66.22,7819118
11-Apr-17,66.43,66.53,65.82,66.02,7329370
10-Apr-17,66.56,67.24,66.39,66.42,6549610
7-Apr-17,66.42,66.84,66.27,66.58,7618920
6-Apr-17,66.43,66.80,66.23,66.48,8716029
5-Apr-17,66.98,67.12,66.40,66.47,7113649
4-Apr-17,67.04,67.14,66.65,66.98,5895010
3-Apr-17,67.85,68.02,66.75,67.10,8446719
31-Mar-17,67.37,68.33,67.37,67.92,8876466
30-Mar-17,67.36,67.78,67.10,67.53,5198714
29-Mar-17,67.10,67.56,66.91,67.26,7224725
28-Mar-17,67.45,67.48,66.80,67.10,8509127
27-Mar-17,67.11,67.82,66.97,67.50,5455289
24-Mar-17,67.57,67.87,67.20,67.51,6037791
23-Mar-17,67.61,67.92,67.26,67.49,6174908
22-Mar-17,67.80,68.05,67.50,67.83,5402777
21-Mar-17,68.80,69.08,67.43,67.74,8691531
20-Mar-17,68.94,69.21,68.64,68.71,6287436
17-Mar-17,68.76,69.88,68.25,69.06,18240956
16-Mar-17,68.74,68.78,68.21,68.54,6854991
15-Mar-17,67.97,68.78,67.61,68.47,8312632
14-Mar-17,67.41,68.10,67.40,67.77,6109500
13-Mar-17,68.32,68.35,67.53,68.10,8493496
10-Mar-17,68.57,68.61,67.45,68.19,14480510
9-Mar-17,69.21,69.25,67.81,68.39,13597006
8-Mar-17,69.02,70.00,68.88,69.70,7379483
7-Mar-17,69.59,69.96,68.78,69.02,9044155
6-Mar-17,70.56,70.60,69.70,70.12,7335858
3-Mar-17,70.67,70.81,70.22,70.74,6626058
2-Mar-17,70.00,70.89,70.00,70.53,8672850
1-Mar-17,70.82,70.99,70.02,70.19,9629398
28-Feb-17,70.37,70.94,70.01,70.48,8828777
27-Feb-17,69.82,70.54,69.80,70.50,6354158
24-Feb-17,69.32,70.07,69.05,69.94,7382357
23-Feb-17,68.74,69.52,68.43,69.37,7529059
22-Feb-17,69.11,69.73,68.66,68.83,10073355
21-Feb-17,70.00,70.00,68.83,69.29,11190406
17-Feb-17,70.18,70.79,69.71,69.85,11186926
16-Feb-17,70.00,70.67,69.26,70.31,10965471
15-Feb-17,67.70,69.98,67.66,69.80,16656620
14-Feb-17,68.60,68.67,67.33,67.55,14972621
13-Feb-17,66.81,67.78,66.50,67.65,15885076
10-Feb-17,65.85,66.78,65.43,66.36,16208423
9-Feb-17,66.34,66.79,65.38,65.59,23070617
8-Feb-17,67.27,67.27,65.75,66.83,51547414
7-Feb-17,72.56,73.30,72.41,73.13,13325377
6-Feb-17,72.02,72.67,71.44,72.39,7634966
3-Feb-17,72.74,72.75,71.77,72.34,8034271
2-Feb-17,72.61,72.83,71.78,72.25,8814249
1-Feb-17,72.72,72.88,72.06,72.82,7441835
31-Jan-17,71.13,72.58,70.99,72.45,10365481
30-Jan-17,71.00,71.67,70.74,71.51,7242500
27-Jan-17,71.43,72.17,71.16,71.26,6939722
26-Jan-17,71.78,71.85,71.15,71.22,8580128
25-Jan-17,70.82,72.34,70.72,71.91,14026510
24-Jan-17,70.60,70.98,69.78,70.25,10912814
23-Jan-17,70.87,71.29,70.30,70.69,9657611
20-Jan-17,71.97,72.00,70.58,71.01,10270332
19-Jan-17,71.82,72.25,71.23,71.57,9810909
18-Jan-17,72.24,72.47,71.50,72.13,9910026
17-Jan-17,72.92,72.92,71.73,71.91,11706566
13-Jan-17,73.63,73.78,73.00,73.07,8269090
12-Jan-17,73.53,73.68,72.93,73.36,7057690
11-Jan-17,75.52,75.55,73.01,73.77,14165686
10-Jan-17,76.46,76.50,74.93,75.01,8869808
9-Jan-17,75.93,76.09,75.27,75.84,10165306
6-Jan-17,76.45,76.50,75.41,75.49,8979989
5-Jan-17,76.84,76.85,75.57,76.01,9413125
4-Jan-17,74.53,76.98,74.38,76.38,14914161
3-Jan-17,72.34,74.23,72.18,74.16,10953724
30-Dec-16,72.03,72.26,71.30,71.61,9220862
29-Dec-16,72.77,72.85,71.94,72.13,7533582
28-Dec-16,73.61,73.70,72.62,72.77,6387643
27-Dec-16,73.52,74.80,73.51,73.73,6632942
23-Dec-16,73.30,73.89,73.22,73.64,5307649
22-Dec-16,73.68,73.75,72.92,73.30,8413820
21-Dec-16,74.03,74.83,73.56,73.96,7018656
20-Dec-16,74.51,74.63,73.43,74.05,8451975
19-Dec-16,73.61,75.30,73.55,74.40,8212233
16-Dec-16,74.43,74.96,73.94,74.10,14437460
15-Dec-16,75.80,75.99,74.91,75.55,9448767
14-Dec-16,74.86,76.32,74.86,75.71,11822755
13-Dec-16,73.41,75.87,73.40,74.84,12692969
12-Dec-16,72.56,73.68,72.13,73.47,9475901
9-Dec-16,72.34,73.13,71.95,72.70,9936284
8-Dec-16,72.46,72.60,70.83,72.02,12333522
7-Dec-16,71.78,72.90,71.55,72.78,13061031
6-Dec-16,72.67,72.67,71.95,72.47,8723896
5-Dec-16,72.79,72.97,71.93,72.36,9985859
2-Dec-16,73.04,73.60,72.16,72.42,9227901
1-Dec-16,73.97,74.03,72.72,72.84,8270187
30-Nov-16,75.00,75.08,73.59,73.70,10627256
29-Nov-16,74.69,75.40,74.29,74.87,7160662
28-Nov-16,75.30,75.44,74.22,74.54,9338882
25-Nov-16,75.47,75.55,74.87,75.44,3068606
23-Nov-16,73.84,75.35,73.76,75.30,6849189
22-Nov-16,75.06,75.44,74.02,74.46,6019644
21-Nov-16,74.66,75.19,74.45,74.98,6810556
18-Nov-16,75.59,75.74,74.25,74.62,8194306
17-Nov-16,75.72,76.02,74.85,75.58,9413492
16-Nov-16,76.08,76.88,75.57,76.00,8414999
15-Nov-16,77.03,77.11,75.00,76.35,8560108
14-Nov-16,77.04,77.12,76.07,76.75,8832802
11-Nov-16,77.48,77.51,75.29,76.42,12949556
10-Nov-16,79.66,80.00,76.94,77.84,16651836
9-Nov-16,76.80,80.00,76.75,78.47,26693678
8-Nov-16,73.93,74.66,73.28,74.04,7449578
7-Nov-16,73.48,74.71,73.05,74.00,9513489
4-Nov-16,71.52,73.29,71.39,72.43,11779549
3-Nov-16,72.33,72.93,71.68,71.76,9286221
2-Nov-16,74.00,74.35,72.45,72.51,14619961
1-Nov-16,73.63,74.29,73.06,74.07,10741636
31-Oct-16,74.09,74.44,73.55,73.63,8457021
28-Oct-16,74.75,74.78,73.23,73.88,13159961
27-Oct-16,75.93,76.36,75.64,75.83,9596438
26-Oct-16,74.51,75.80,74.26,75.38,8332957
25-Oct-16,74.04,74.68,73.91,74.41,6140797
24-Oct-16,74.51,74.78,73.74,74.15,7404026
21-Oct-16,74.10,74.94,73.78,74.29,8256474
20-Oct-16,73.14,74.81,73.10,74.31,10351438
19-Oct-16,73.50,73.92,73.31,73.34,6326426
18-Oct-16,73.40,73.83,72.91,73.41,6353498
17-Oct-16,72.54,73.46,72.31,72.64,8181411
14-Oct-16,73.27,73.50,72.73,72.75,7359055
13-Oct-16,72.29,73.93,72.21,73.06,10586082
12-Oct-16,74.18,74.20,72.92,73.03,10014543
11-Oct-16,75.14,75.28,73.56,73.82,11909999
10-Oct-16,75.50,75.97,75.26,75.49,7161123
7-Oct-16,76.45,76.48,74.92,75.24,11149150
6-Oct-16,77.38,77.76,76.08,76.21,10168169
5-Oct-16,77.35,78.00,77.20,77.57,7910212
4-Oct-16,77.60,78.42,77.12,77.24,8219372
3-Oct-16,78.63,78.97,77.25,78.03,10626220
30-Sep-16,78.06,79.63,78.05,79.12,11031540
29-Sep-16,79.16,79.34,77.75,77.86,7618560
28-Sep-16,79.12,79.50,78.51,78.97,6854065
27-Sep-16,79.32,79.90,78.64,79.25,13214277
26-Sep-16,81.00,81.13,79.92,80.62,9036049
23-Sep-16,81.55,82.00,81.22,81.37,7534538
22-Sep-16,81.97,82.00,80.90,81.52,8213760
21-Sep-16,82.03,82.05,80.66,81.70,13628830
20-Sep-16,79.64,82.07,79.63,81.78,17560698
19-Sep-16,78.92,79.51,78.81,78.99,7234173
16-Sep-16,78.85,79.19,78.41,78.80,10307872
15-Sep-16,77.75,79.20,77.27,78.84,10138588
14-Sep-16,77.94,78.40,77.44,77.62,8323298
13-Sep-16,78.66,78.66,77.50,78.06,9389637
12-Sep-16,77.69,79.03,77.69,78.85,8896126
9-Sep-16,78.46,79.00,78.05,78.05,10415211
8-Sep-16,78.33,79.14,77.60,78.99,8549621
7-Sep-16,78.38,78.80,77.92,78.22,8232697
6-Sep-16,77.78,78.29,77.25,77.88,11648436
2-Sep-16,77.62,77.76,76.67,76.89,7918357
1-Sep-16,78.43,78.46,76.94,77.42,12403880
31-Aug-16,77.74,78.60,77.58,78.38,9758501
30-Aug-16,78.05,78.39,77.66,77.92,9174195
29-Aug-16,79.65,79.70,77.63,78.17,15383507
26-Aug-16,80.11,80.33,79.27,79.77,8928026
25-Aug-16,80.45,81.00,79.30,80.08,9220130
24-Aug-16,81.47,82.10,80.18,80.50,9699633
